DSC_0727_5,0,81,1920,173,960,127,87.257
DSC_0720_1,0,409,1920,523,960,466,86.602
DSC_0719_5,0,1005,1920,920,960,962,92.505
DSC_0720_4,0,523,1920,634,960,578,86.662
DSC_0721_3,0,642,1920,508,960,575,93.992
DSC_0721_6,0,508,1920,376,960,442,93.933
DSC_0720_7,0,633,1920,741,960,687,86.781
DSC_0721_9,0,377,1920,249,960,313,93.814
DSC_0722_2,0,824,1920,819,960,821,90.119
DSC_0723_3,260,0,1920,45,1090,22,88.413
DSC_0722_5,0,819,1920,819,960,819,90
DSC_0876_2,0,767,1920,1016,960,891,82.581
DSC_0876_6,494,0,1920,189,1207,94,82.411
DSC_0876_9,0,187,1920,440,960,313,82.464
DSC_0890_2,0,599,1920,769,960,684,84.94
DSC_0890_5,0,768,1920,941,960,854,84.822
DSC_0891_3,0,316,1920,236,960,276,92.386
DSC_0891_9,0,157,1920,82,960,119,92.207
DSC_0891_6,0,236,1920,158,960,197,92.326
DSC_0892_5,0,898,1920,901,960,899,89.881
DSC_0869_9,0,400,1920,440,960,420,88.807
DSC_0870_6,0,1018,1920,874,960,946,94.289
DSC_0869_6,0,361,1920,401,960,381,88.807
DSC_0870_9,0,873,1920,733,960,803,94.17
DSC_0873_7,0,986,1920,902,960,944,92.505
DSC_0875_3,0,571,1920,357,960,464,96.36
DSC_0873_2,0,70,1670,0,835,35,92.4
DSC_0874_3,0,522,1920,529,960,525,89.761
DSC_0875_9,0,145,1294,0,647,72,96.35
DSC_0875_6,0,357,1920,144,960,250,96.301
DSC_0863_5,0,346,1920,630,960,488,81.586
DSC_0865_3,0,598,1920,444,960,521,94.586
DSC_0865_6,0,443,1920,273,960,358,95.06
DSC_0865_9,0,271,1920,84,960,177,95.533
DSC_0866_1,0,641,1920,637,960,639,90.119
DSC_0866_7,0,629,1920,619,960,624,90.298
DSC_0868_2,0,364,1920,372,960,368,89.761
DSC_0866_4,0,638,1920,630,960,634,90.239
DSC_0868_5,0,370,1920,379,960,374,89.702
DSC_0869_3,0,325,1920,362,960,343,88.866
DSC_0846_6,0,810,1602,1080,801,945,80.433
DSC_0847_3,0,850,1920,711,960,780,94.111
DSC_0847_9,0,572,1919,438,959,505,93.992
DSC_0847_6,0,709,1920,572,960,640,94.052
DSC_0849_2,0,639,1920,600,960,619,91.134
DSC_0858_2,0,525,1920,353,960,439,95.119
DSC_0863_2,0,78,1920,347,960,212,81.995
DSC_0849_5,0,601,1920,569,960,585,90.955
DSC_0858_5,0,352,1920,198,960,275,94.586
DSC_0858_8,0,199,1920,70,960,134,93.814
DSC_0836_5,0,653,1920,669,960,661,89.523
DSC_0840_3,0,327,1406,0,703,163,103.054
DSC_0840_5,0,960,1920,511,960,735,103.134
DSC_0841_1,0,626,1920,583,960,604,91.253
DSC_0841_7,0,538,1920,491,960,514,91.372
DSC_0841_4,0,584,1920,539,960,561,91.313
DSC_0844_6,0,499,1920,411,960,455,92.624
DSC_0846_3,0,495,1920,813,960,654,80.596
DSC_0844_9,0,409,1920,326,960,367,92.446
DSC_0844_3,0,590,1920,501,960,545,92.624
DSC_0817_9,0,271,1920,310,960,290,88.807
DSC_0825_5,0,970,1920,993,960,981,89.284
DSC_0829_3,1183,0,1920,196,1551,97,74.982
DSC_0829_6,0,194,1920,704,960,449,75.124
DSC_0834_3,0,849,1920,1069,960,959,83.463
DSC_0835_6,0,228,1920,478,960,353,82.581
DSC_0835_3,188,0,1920,231,1054,115,82.371
DSC_0829_9,0,703,1449,1080,724,891,75.389
DSC_0835_9,0,477,1920,716,960,596,82.875
DSC_0836_2,0,637,1920,652,960,644,89.523
DSC_0808_4,0,437,1920,335,960,386,93.041
DSC_0808_1,0,534,1920,437,960,485,92.862
DSC_0808_7,0,334,1920,227,960,280,93.16
DSC_0815_1,0,896,1920,891,960,893,90.119
DSC_0815_4,0,890,1920,923,960,906,88.985
DSC_0815_7,0,924,1920,994,960,959,87.912
DSC_0816_4,0,688,1920,758,960,723,87.912
DSC_0816_7,0,758,1920,871,960,814,86.602
DSC_0816_1,0,659,1920,688,960,673,89.105
DSC_0817_3,0,156,1920,220,960,188,88.091
DSC_0800_3,0,578,1920,394,960,486,95.474
DSC_0800_6,0,393,1920,211,960,302,95.415
DSC_0801_6,0,726,1920,351,960,538,101.023
DSC_0803_5,0,909,1920,864,960,886,91.313
DSC_0804_5,0,640,1920,814,960,727,84.822
DSC_0802_5,0,745,1920,659,960,702,92.565
DSC_0806_5,0,642,1920,433,960,537,96.183
DSC_0805_5,0,534,1920,654,960,594,86.424
DSC_0807_9,0,133,1920,252,960,192,86.424
DSC_0807_6,0,15,1920,132,960,73,86.483
DSC_0794_9,0,146,1920,107,960,126,91.134
DSC_0796_5,0,707,1920,632,960,669,92.207
DSC_0794_3,0,229,1920,185,960,207,91.313
DSC_0794_6,0,187,1920,145,960,166,91.253
DSC_0798_3,0,181,1920,212,960,196,89.045
DSC_0797_5,0,636,1920,781,960,708,85.652
DSC_0795_2,0,297,1920,233,960,265,91.909
DSC_0798_6,0,210,1920,245,960,227,88.926
DSC_0798_9,0,244,1920,281,960,262,88.866
DSC_0799_9,0,17,1920,33,960,25,89.523
DSC_1013_5,0,962,1920,964,958,962,89.881
DSC_0998_2,0,919,1920,911,960,915,90.239
DSC_0998_5,0,909,1920,901,960,905,90.239
DSC_1000_2,0,216,1920,706,960,461,75.683
DSC_1000_5,0,704,1473,1080,736,891,75.617
DSC_1000_6,1479,0,1920,114,1699,56,75.295
DSC_1001_5,0,412,1920,395,960,403,90.477
DSC_1000_9,0,112,1920,602,960,357,75.683
DSC_1001_2,0,431,1920,414,960,422,90.477
DSC_1006_5,0,838,1920,846,960,842,89.761
DSC_1013_2,0,960,1920,963,960,961,89.881
DSC_0991_2,239,1080,1920,670,1079,875,103.699
DSC_0991_7,968,1080,1920,866,1444,973,102.669
DSC_0991_5,0,671,1920,218,960,444,103.247
DSC_0991_8,0,217,950,0,475,108,102.809
DSC_0993_2,0,198,1920,647,960,422,76.809
DSC_0994_2,797,1080,1920,1015,1358,1047,93.259
DSC_0993_5,0,646,1857,1080,928,862,76.794
DSC_0993_9,0,14,1920,465,960,239,76.753
DSC_0994_3,0,45,778,0,389,22,93.237
DSC_0994_5,0,1013,1920,902,960,957,93.279
DSC_0982_5,0,742,479,1080,239,910,54.689
DSC_0982_2,874,0,1920,738,1397,369,54.795
DSC_0984_2,0,555,1437,1080,718,817,69.908
DSC_0982_6,482,0,1920,1025,1201,512,54.492
DSC_0984_3,1442,0,1920,173,1681,86,69.998
DSC_0984_6,0,173,1920,843,960,508,70.763
DSC_0985_3,0,466,1506,1080,753,773,67.819
DSC_0984_9,0,844,689,1080,344,961,70.969
DSC_0987_6,1159,1080,1920,778,1539,929,111.62
DSC_0987_9,0,778,1875,0,937,389,112.524
DSC_0963_3,0,549,1920,200,960,374,100.273
DSC_0963_5,1109,1080,1920,932,1514,1006,100.33
DSC_0963_6,0,200,1095,0,547,100,100.342
DSC_0965_5,0,39,1920,455,960,247,77.775
DSC_0976_1,0,1014,1920,932,960,973,92.446
DSC_0965_1,0,705,1725,1080,862,892,77.71
DSC_0967_1,0,1001,1920,1037,960,1019,88.926
DSC_0976_4,0,931,1920,884,960,907,91.372
DSC_0976_7,0,884,1920,874,960,879,90.298
DSC_0982_1,0,458,869,1080,434,768,54.35
DSC_0944_6,1161,0,1920,298,1540,148,68.459
DSC_0944_9,0,298,1920,1048,960,673,68.663
DSC_0945_2,0,351,1920,1072,960,711,69.392
DSC_0945_6,25,0,1920,718,972,358,69.206
DSC_0945_9,0,716,959,1080,479,897,69.131
DSC_0946_6,0,711,1920,5,960,358,110.189
DSC_0946_3,922,1080,1920,710,1421,895,110.342
DSC_0956_9,0,275,1920,412,960,343,85.889
DSC_0956_3,352,0,1920,130,1136,65,85.261
DSC_0956_6,0,130,1920,277,960,203,85.592
DSC_0932_6,0,269,1920,584,960,426,80.654
DSC_0932_9,0,585,1920,902,960,743,80.596
DSC_0933_3,0,205,1920,254,960,229,88.508
DSC_0933_6,0,252,1920,303,960,277,88.449
DSC_0934_5,0,719,1920,688,960,703,90.895
DSC_0933_9,0,303,1920,356,960,329,88.389
DSC_0938_2,0,519,1920,543,960,531,89.284
DSC_0944_5,0,627,1157,1080,578,853,68.592
DSC_0944_2,317,0,1920,629,1118,314,68.557
DSC_0938_5,0,543,1920,566,960,554,89.284
DSC_0916_5,0,878,858,1080,429,979,76.752
DSC_0916_6,873,0,1920,246,1396,122,76.686
DSC_0916_9,0,245,1920,690,960,467,76.923
DSC_0923_8,0,910,1920,867,960,888,91.253
DSC_0923_5,0,955,1920,909,960,932,91.372
DSC_0924_5,0,886,1920,867,960,876,90.537
DSC_0923_2,0,998,1920,955,960,976,91.253
DSC_0927_3,0,505,1920,287,960,396,96.478
DSC_0932_3,268,0,1920,269,1094,134,80.718
DSC_0927_6,0,286,1920,66,960,176,96.537
DSC_0898_7,0,640,1920,704,960,672,88.091
DSC_0904_3,0,40,1920,262,960,151,83.404
DSC_0904_6,0,261,1920,484,960,372,83.346
DSC_0904_9,0,484,1920,710,960,597,83.287
DSC_0914_2,0,935,1920,918,960,926,90.477
DSC_0914_8,0,898,1920,883,960,890,90.418
DSC_0914_5,0,916,1920,899,960,907,90.477
DSC_0915_3,0,88,1920,89,960,88,89.94
DSC_0915_6,0,87,1920,80,960,83,90.179
DSC_0915_9,0,79,1920,65,960,72,90.418
DSC_0893_2,0,74,1920,767,960,420,70.127
DSC_0893_5,0,768,854,1080,427,924,69.931
DSC_0893_6,862,0,1920,384,1391,192,70.052
DSC_0893_9,0,381,1915,1080,957,730,69.931
DSC_0895_3,0,557,1920,229,960,393,99.694
DSC_0895_6,0,229,1351,0,675,114,99.572
DSC_0896_2,0,13,1920,25,960,19,89.642
DSC_0898_1,0,493,1920,567,960,530,87.793
DSC_0898_4,0,567,1920,640,960,603,87.793
DSC_0896_5,0,25,1920,36,960,30,89.642
DSC_1093_6,0,193,1920,529,960,361,80.074
DSC_1093_9,0,523,1920,868,960,695,79.784
DSC_1093_3,808,0,1920,194,1364,97,80.104
DSC_1095_9,0,659,1920,92,960,375,106.425
DSC_1110_8,0,835,1920,835,960,835,90
DSC_1110_2,0,838,1920,838,960,838,90
DSC_1077_3,0,302,1920,271,960,286,90.895
DSC_1077_6,0,271,1920,243,960,257,90.836
DSC_1077_9,0,241,1920,218,960,229,90.656
DSC_1082_3,0,322,1920,714,960,518,78.461
DSC_1083_3,0,463,1920,471,960,467,89.761
DSC_1082_6,0,714,1920,1070,960,892,79.496
DSC_1083_9,0,483,1920,493,960,488,89.702
DSC_1083_6,0,473,1920,483,960,478,89.702
DSC_1084_9,0,297,1920,323,960,310,89.224
DSC_1084_3,0,236,1920,266,960,251,89.105
DSC_1056_9,0,206,1920,242,960,224,88.926
DSC_1060_3,0,281,1920,117,960,199,94.882
DSC_1060_6,0,117,1382,0,691,58,94.798
DSC_1069_3,0,429,1919,582,959,505,85.414
DSC_1069_6,0,581,1920,739,960,660,85.296
DSC_1069_9,0,737,1920,895,960,816,85.296
DSC_1070_3,0,632,1920,450,960,541,95.415
DSC_1070_6,0,449,1920,272,960,360,95.237
DSC_1070_9,0,270,1920,98,960,184,95.119
DSC_1071_9,0,50,1920,64,960,57,89.582
DSC_1037_5,0,657,1920,659,960,658,89.94
DSC_1044_3,186,0,1920,380,1053,190,77.639
DSC_1044_6,0,377,1920,797,960,587,77.661
DSC_1044_9,0,795,1293,1080,646,937,77.537
DSC_1045_3,0,194,1920,263,960,228,87.912
DSC_1045_6,0,263,1920,337,960,300,87.793
DSC_1045_9,0,336,1919,411,959,373,87.733
DSC_1055_5,0,964,1920,787,960,875,95.237
DSC_1056_6,0,171,1920,207,960,189,88.926
DSC_1056_3,0,139,1920,171,960,155,89.045
DSC_1033_3,0,439,1920,454,960,446,89.523
DSC_1033_6,0,453,1920,474,960,463,89.344
DSC_1022_9,0,299,1920,243,960,271,91.671
DSC_1033_9,0,474,1920,493,960,483,89.403
DSC_1034_5,0,1012,1920,992,960,1002,90.597
DSC_1022_6,0,357,1920,301,960,329,91.671
DSC_1035_3,0,127,1920,138,960,132,89.642
DSC_1035_6,0,139,1920,145,960,142,89.821
DSC_1035_9,0,143,1920,140,960,141,90.06
DSC_1037_2,0,655,1920,659,960,657,89.881
DSC_1015_5,0,952,1920,1009,960,980,88.27
DSC_1015_2,0,895,1920,952,960,923,88.27
DSC_1016_2,0,1029,1920,999,960,1014,90.895
DSC_1018_2,0,690,952,1080,476,885,67.723
DSC_1018_6,0,402,1642,1080,821,741,67.564
DSC_1016_5,0,999,1920,973,960,986,90.776
DSC_1018_3,946,0,1920,401,1433,200,67.573
DSC_1021_6,0,1018,1920,415,960,716,107.408
DSC_1021_9,0,414,1320,0,660,207,107.413
DSC_1022_3,0,414,1920,357,960,385,91.671
DSC_1225_5,0,784,1920,764,960,774,90.597
DSC_1223_9,0,683,1666,1080,833,881,76.564
DSC_1240_3,0,93,1920,88,960,90,90.119
DSC_1240_6,0,88,1920,83,960,85,90.119
DSC_1241_2,0,875,1920,911,960,893,88.926
DSC_1240_9,0,84,1920,86,960,85,89.94
DSC_1241_5,0,910,1920,948,960,929,88.866
DSC_1242_3,0,69,1920,37,960,53,90.955
DSC_1248_5,0,1000,1920,989,960,994,90.298
DSC_1214_6,0,352,1920,669,960,510,80.596
DSC_1214_9,0,668,1920,983,960,825,80.654
DSC_1215_3,0,6,1920,347,960,176,79.9
DSC_1215_6,0,346,1920,683,960,514,80.016
DSC_1215_9,0,682,1920,1016,960,849,80.132
DSC_1216_3,0,489,1920,487,960,488,90.06
DSC_1216_6,0,475,1920,458,960,466,90.477
DSC_1223_6,0,231,1920,683,960,457,76.753
DSC_1216_9,0,461,1920,444,960,452,90.477
DSC_1223_3,939,0,1920,231,1429,115,76.707
DSC_1203_6,0,322,1920,339,960,330,89.463
DSC_1203_3,0,304,1920,323,960,313,89.403
DSC_1204_6,0,261,1920,271,960,266,89.702
DSC_1204_3,0,243,1920,261,960,252,89.463
DSC_1205_9,0,96,1920,72,960,84,90.716
DSC_1206_3,0,165,1920,216,960,190,88.449
DSC_1205_3,0,142,1920,124,960,133,90.537
DSC_1214_3,0,23,1920,351,960,187,80.306
DSC_1206_9,0,273,1920,334,960,303,88.15
DSC_1206_6,0,217,1920,273,960,245,88.329
DSC_1195_6,0,301,1920,300,960,300,90
DSC_1199_9,0,115,1920,131,960,123,89.523
DSC_1196_2,0,952,1920,969,960,960,89.463
DSC_1195_9,0,302,1920,310,960,306,89.761
DSC_1200_9,0,131,1920,139,960,135,89.761
DSC_1200_3,0,137,1920,144,960,140,89.761
DSC_1201_9,0,231,1920,199,960,215,90.955
DSC_1202_3,0,322,1920,322,960,322,90
DSC_1202_6,0,320,1920,313,960,316,90.179
DSC_1201_3,0,303,1920,277,960,290,90.776
DSC_1187_9,0,191,1920,186,960,188,90.119
DSC_1191_3,0,423,1920,413,960,418,90.298
DSC_1193_3,0,540,1920,550,960,545,89.702
DSC_1193_6,0,546,1920,562,960,554,89.523
DSC_1186_9,0,809,1920,841,960,825,89.045
DSC_1194_6,0,400,1920,387,960,393,90.358
DSC_1192_3,0,687,1920,694,960,690,89.761
DSC_1194_9,0,382,1920,377,960,379,90.119
DSC_1195_3,0,307,1920,305,960,306,90.06
DSC_1194_3,0,416,1920,401,960,408,90.418
DSC_1177_6,0,214,1920,304,960,259,87.316
DSC_1178_9,0,548,1920,655,960,601,86.781
DSC_1178_3,0,348,1920,445,960,396,87.078
DSC_1178_6,0,445,1920,551,960,498,86.84
DSC_1181_5,0,958,1920,959,960,958,89.94
DSC_1184_3,0,620,1920,640,960,630,89.403
DSC_1186_3,0,699,1920,761,960,730,88.15
DSC_1184_9,0,653,1920,664,960,658,89.642
DSC_1184_6,0,638,1920,657,960,647,89.403
DSC_1186_6,0,761,1920,812,960,786,88.449
DSC_1162_3,0,401,1920,422,960,411,89.344
DSC_1162_6,0,425,1920,445,960,435,89.403
DSC_1162_9,0,444,1920,471,960,457,89.164
DSC_1163_6,0,676,1920,677,960,676,89.94
DSC_1163_9,0,675,1920,679,960,677,89.881
DSC_1170_3,0,89,1920,127,960,108,88.866
DSC_1163_3,0,680,1920,676,960,678,90.119
DSC_1170_6,0,126,1920,165,960,145,88.807
DSC_1170_9,0,164,1920,206,960,185,88.747
DSC_1177_3,0,128,1920,216,960,172,87.376
DSC_1129_2,0,693,1920,664,960,678,90.836
DSC_1149_9,0,115,1920,141,960,128,89.224
DSC_1149_3,0,77,1920,99,960,88,89.344
DSC_1149_6,0,96,1920,115,960,105,89.403
DSC_1160_6,0,395,1920,383,960,389,90.358
DSC_1160_3,0,407,1920,396,960,401,90.298
DSC_1161_3,0,336,1920,351,960,343,89.523
DSC_1160_9,0,383,1920,377,960,380,90.179
DSC_1161_6,0,351,1920,367,960,359,89.523
DSC_1161_9,0,369,1920,391,960,380,89.344
DSC_1114_6,0,86,1920,98,960,92,89.642
DSC_1114_3,0,65,1920,85,960,75,89.403
DSC_1114_9,0,86,1920,95,960,90,89.702
DSC_1120_5,0,939,1920,939,960,939,90
DSC_1124_2,0,1049,1920,1007,960,1028,91.253
DSC_1119_5,0,925,1920,927,960,926,89.94
DSC_1124_5,0,1007,1920,965,960,986,91.253
DSC_1125_5,0,911,1920,840,960,875,92.088
DSC_1128_3,0,86,1920,59,960,72,90.776
DSC_1128_6,0,58,1920,35,960,46,90.656
DSC_1339_1,0,727,1920,756,960,741,89.105
DSC_1339_4,0,756,1920,783,960,769,89.164
DSC_1339_7,0,780,1920,807,960,793,89.164
DSC_1334_4,0,813,1920,854,960,833,88.747
DSC_1334_7,0,853,1920,889,960,871,88.926
DSC_1335_1,0,751,1920,812,960,781,88.15
DSC_1335_4,0,814,1920,870,960,842,88.329
DSC_1335_7,0,870,1920,925,960,897,88.329
DSC_1338_4,0,874,1920,897,960,885,89.284
DSC_1336_1,0,877,1920,949,960,913,87.852
DSC_1338_1,0,850,1920,874,960,862,89.284
DSC_1336_4,0,947,1920,1015,960,981,87.972
DSC_1338_7,0,895,1920,919,960,907,89.284
DSC_1330_5,310,0,1920,140,1115,70,85.03
DSC_1329_9,0,70,1920,201,960,135,86.067
DSC_1331_5,0,368,1920,512,960,440,85.711
DSC_1331_2,0,214,1919,364,959,288,85.474
DSC_1332_1,0,866,1919,898,959,881,88.985
DSC_1333_1,0,611,1920,659,960,635,88.568
DSC_1333_4,0,655,1920,696,960,675,88.747
DSC_1332_4,0,900,1920,923,960,911,89.284
DSC_1333_7,0,694,1920,731,960,712,88.866
DSC_1334_1,0,778,1920,816,960,797,88.866
DSC_1324_6,0,203,1920,458,960,330,82.405
DSC_1324_3,399,0,1920,202,1159,100,82.366
DSC_1324_9,0,458,1920,714,960,586,82.405
DSC_1325_5,0,719,1920,911,960,815,84.289
DSC_1327_3,0,182,1920,85,960,133,92.862
DSC_1326_9,239,0,1920,188,1079,93,83.555
DSC_1326_5,0,842,1920,1056,960,949,83.64
DSC_1328_3,0,277,1920,156,960,216,93.576
DSC_1329_6,890,0,1920,70,1405,35,86.112
DSC_1328_6,0,153,1920,33,960,93,93.576
DSC_1319_5,0,697,1920,568,960,632,93.814
DSC_1317_5,0,679,1920,706,960,692,89.164
DSC_1318_5,0,524,1920,376,960,450,94.408
DSC_1320_6,0,39,1920,268,960,153,83.169
DSC_1320_9,0,269,1920,502,960,385,83.051
DSC_1321_6,513,0,1920,135,1216,67,84.483
DSC_1322_3,0,294,1920,112,960,203,95.415
DSC_1321_9,0,132,1920,315,960,223,84.526
DSC_1323_3,0,268,1920,150,960,209,93.517
DSC_1323_6,0,153,1920,38,960,95,93.398
DSC_1307_2,0,244,1920,381,960,312,85.889
DSC_1306_5,0,472,1920,598,960,535,86.245
DSC_1307_5,0,380,1920,515,960,447,85.948
DSC_1311_5,0,441,1920,473,960,457,89.045
DSC_1312_5,0,297,1919,331,959,313,88.926
DSC_1312_2,0,272,1920,300,960,286,89.164
DSC_1313_5,0,116,1920,145,960,130,89.105
DSC_1313_2,0,91,1920,117,960,104,89.224
DSC_1314_5,0,667,1920,783,960,725,86.543
DSC_1315_5,0,923,1920,996,960,959,87.793
DSC_1284_9,0,448,1920,451,960,449,89.881
DSC_1285_9,0,294,1920,289,960,291,90.119
DSC_1285_3,0,309,1920,300,960,304,90.239
DSC_1293_5,0,900,1920,923,960,911,89.284
DSC_1294_5,0,888,1920,917,960,902,89.105
DSC_1300_2,0,375,1920,325,960,350,91.492
DSC_1300_5,0,325,1920,272,960,298,91.551
DSC_1303_3,0,464,1920,471,960,467,89.761
DSC_1303_9,0,463,1920,460,960,461,90.06
DSC_1303_6,0,462,1920,468,960,465,89.821
DSC_1256_6,0,370,1920,326,960,348,91.313
DSC_1256_9,0,324,1920,286,960,305,91.134
DSC_1267_3,0,618,1920,631,960,624,89.582
DSC_1267_6,0,628,1920,648,960,638,89.403
DSC_1267_9,0,644,1920,646,960,645,89.94
DSC_1268_6,0,658,1920,691,960,674,88.985
DSC_1268_3,0,617,1920,660,960,638,88.687
DSC_1268_9,0,689,1920,725,960,707,88.926
DSC_1284_3,0,427,1920,440,960,433,89.582
DSC_1284_6,0,441,1920,455,960,448,89.582
DSC_1253_6,0,711,1920,722,960,716,89.642
DSC_1253_3,0,708,1920,714,960,711,89.821
DSC_1254_3,0,488,1920,487,960,487,90
DSC_1249_9,0,490,1920,508,960,499,89.463
DSC_1254_9,0,479,1920,479,960,479,90
DSC_1254_6,0,483,1920,481,960,482,90.06
DSC_1255_3,0,338,1920,312,960,325,90.776
DSC_1255_9,0,285,1920,260,960,272,90.716
DSC_1255_6,0,309,1920,287,960,298,90.656
DSC_1256_3,0,412,1920,371,960,391,91.193
DSC_1401_2,0,691,1920,716,960,703,89.224
DSC_1401_5,0,714,1920,746,960,730,89.045
